,type,date,time,duration,distance,origin,destination,total_earning,base_fare,customer_fare,paid_to_driver,paid_to_uber,datetime,duration_dt,distance_km,origin_lat_lng,destination_lat_lng,fee,earning_pct,earning_base_fare_pct,traffic_benchmark,ted,bfd,cfd,pud,tei,bfi,cfi,pui,tedi,bfdi,cfdi,pudi
1750,Black,2024-04-30,22:29:00,14 min 18 sec,5.42 km,"Rua Ibiapinópolis, Pinheiros - São Paulo - SP, 01457-030, BR","Rua Jorge Utsumi, Vila Sônia - São Paulo - SP, 05519-020, BR",22.12,22.12,34.52,22.12,12.4,2024-04-30 22:29:00,0 days 00:14:18,5.42,"[-23.5736818, -46.6939738]","[-23.5901261, -46.7325022]",35.92120509849362,64.07879490150637,64.07879490150637,2.6383763837638377,1.5468531468531468,1.5468531468531468,2.413986013986014,0.8671328671328671,4.081180811808118,4.081180811808118,6.369003690036901,2.2878228782287824,0.2853972595670013,0.2853972595670013,0.4453848734291539,0.1599876138621526
1751,Black,2024-04-30,20:46:00,14 min 4 sec,3.57 km,"Avenida Rebouças, Pinheiros - Sao Paulo - SP, 05402-400, BR","R. Dr. Renato Paes de Barros, Itaim Bibi - São Paulo - SP, 04530-000, BR",19.22,19.22,30.86,22.22,11.64,2024-04-30 20:46:00,0 days 00:14:04,3.57,"[-23.5681181, -46.6850522]","[-23.5817257, -46.6743459]",37.718729747245625,72.00259235255994,62.281270252754375,3.9402427637721757,1.5796208530805687,1.3663507109004738,2.1938388625592418,0.8274881516587679,6.224089635854342,5.38375350140056,8.644257703081232,3.2605042016806727,0.4424708271934366,0.38273129156876023,0.6145206897925047,0.2317893982237445
1752,Black,2024-04-30,20:16:00,21 min 17 sec,5.86 km,"Rua Oscar Caravelas, Alto de Pinheiros - São Paulo - SP, 05441-000, BR","R. Simão Alvares, Pinheiros - São Paulo - SP, 05417-030, BR",24.63,24.63,39.26,24.63,14.63,2024-04-30 20:16:00,0 days 00:21:17,5.86,"[-23.544376, -46.6952933]","[-23.5633556, -46.6890644]",37.26439123790117,62.73560876209883,62.73560876209883,3.631968145620023,1.1572435395458103,1.1572435395458103,1.8446358653093184,0.6873923257635082,4.203071672354948,4.203071672354948,6.699658703071671,2.4965870307167237,0.19748183268699834,0.19748183268699834,0.31478427735653897,0.11730244466954065
1753,Black,2024-04-30,19:35:00,23 min 35 sec,6.00 km,"Avenida Brigadeiro Faria Lima, São Paulo - SP, 04538-133, BR","Rua Antônio Gonçalves da Cruz, Perdizes - São Paulo - SP, 05029-060, BR",32.76,31.26,54.6,32.76,21.84,2024-04-30 19:35:00,0 days 00:23:35,6.0,"[-23.587632, -46.6822214]","[-23.5415993, -46.6939637]",40.0,60.0,57.25274725274725,3.9305555555555554,1.3891166077738515,1.3255123674911662,2.315194346289753,0.9260777385159011,5.46,5.21,9.1,3.64,0.23151943462897526,0.22091872791519435,0.3858657243816255,0.15434628975265016
1754,Black,2024-04-30,19:24:00,13 min 44 sec,3.03 km,"Av. Juriti, Vila Uberabinha - São Paulo - SP, 04520-000, BR","Rua Lopes Neto, Itaim Bibi - São Paulo - SP, 04533-030, BR",22.82,16.57,34.46,22.82,11.64,2024-04-30 19:24:00,0 days 00:13:44,3.03,"[-23.5993202, -46.6651215]","[-23.5874951, -46.6833485]",33.77829367382473,66.22170632617528,48.08473592571097,4.5324532453245325,1.6616504854368934,1.2065533980582526,2.509223300970874,0.8475728155339807,7.531353135313532,5.468646864686469,11.372937293729374,3.841584158415842,0.5483995001441893,0.3982024416033837,0.8281265019705856,0.27972700182639626
1755,Black,2024-04-30,19:06:00,12 min 33 sec,3.13 km,"Rua Caconde, Jardim Paulista - São Paulo - SP, 01425-011, BR","Al. dos Jaúnas, Indianópolis - São Paulo - SP, 04522-020, BR",23.1,20.1,38.5,23.1,15.4,2024-04-30 19:06:00,0 days 00:12:33,3.13,"[-23.5735962, -46.6595327]","[-23.5984384, -46.662122]",40.0,60.00000000000001,52.20779220779222,4.0095846645367414,1.840637450199203,1.601593625498008,3.0677290836653386,1.2270916334661355,7.380191693290736,6.421725239616614,12.300319488817891,4.920127795527157,0.5880630831307359,0.5116912541527182,0.9801051385512264,0.39204205542049053
1756,Black,2024-04-30,18:37:00,26 min 41 sec,5.90 km,"Rua Conceição, Santa Cecília - São Paulo - SP, 01226-020, BR","Alameda Joaquim Eugênio de Lima, Jardim Paulista - São Paulo - SP, 01403-003, BR",25.6,23.85,39.02,30.6,8.42,2024-04-30 18:37:00,0 days 00:26:41,5.9,"[-23.5394, -46.6525046]","[-23.5722209, -46.6568912]",21.578677601230137,78.42132239876986,61.12250128139416,4.5225988700564965,1.1467832604622112,0.8938163647720175,1.4623360399750158,0.31555277951280447,5.186440677966101,4.0423728813559325,6.613559322033899,1.4271186440677965,0.19437004414613748,0.15149429911390128,0.2478535660974603,0.05348352195132279
1757,Black,2024-04-30,18:18:00,12 min 52 sec,2.33 km,"Rua Major Quedinho, República - São Paulo - SP, 01050-903, BR","Rua Martim Francisco, Consolação - São Paulo - SP, 01226-002, BR",16.58,14.83,30.09,21.58,8.51,2024-04-30 18:18:00,0 days 00:12:52,2.33,"[-23.5497655, -46.6430772]","[-23.5414758, -46.6545125]",28.281821203057493,71.7181787969425,49.28547690262546,5.5221745350500715,1.67720207253886,1.1525906735751295,2.33860103626943,0.6613989637305699,9.261802575107295,6.364806866952789,12.914163090128755,3.652360515021459,0.719829215681914,0.49467410883052765,1.0036914318752919,0.28386221619337765
1758,Black,2024-04-30,17:21:00,44 min 35 sec,8.40 km,"Av. Chedid Jafet, Vila Olímpia - São Paulo - SP, 04551-065, BR","Rua Santo Antônio, República - São Paulo - SP, 01314-000, BR",39.31,39.31,65.52,39.31,26.21,2024-04-30 17:21:00,0 days 00:44:35,8.4,"[-23.5916743, -46.6889744]","[-23.5508564, -46.6428459]",40.00305250305251,59.996947496947506,59.996947496947506,5.307539682539683,0.8817196261682243,0.8817196261682243,1.4696074766355138,0.5878878504672898,4.679761904761905,4.679761904761905,7.799999999999999,3.1202380952380953,0.10496662216288384,0.10496662216288384,0.17495327102803734,0.06998664886515353
1759,Black,2024-04-30,17:01:00,19 min 49 sec,2.36 km,"Rua Jesuíno Arruda, Itaim Bibi - São Paulo - SP, 04532-082, BR","Shopping JK Iguatemi Av. Pres. Juscelino Kubitschek, Vila Nova Conceição - São Paulo - SP, 04543-011, BR",29.06,29.06,48.43,29.06,19.37,2024-04-30 17:01:00,0 days 00:19:49,2.36,"[-23.5827816, -46.6772969]","[-23.591448, -46.6898191]",39.995870328308904,60.004129671691096,60.004129671691096,8.396892655367232,1.4664423885618165,1.4664423885618165,2.44390243902439,0.9774600504625737,12.313559322033898,12.313559322033898,20.521186440677965,8.20762711864407,0.6213738934583969,0.6213738934583969,1.0355518809425381,0.41417798748414136
1760,Black,2024-04-30,15:30:00,12 min 45 sec,2.86 km,"Av. Paulista, Bela Vista - São Paulo - SP, 01311-300, BR","Av. Bernardino de Campos, Paraíso - São Paulo - SP, 04004-041, BR",18.64,18.64,26.63,18.64,7.99,2024-04-30 15:30:00,0 days 00:12:45,2.86,"[-23.5640805, -46.653417]","[-23.5736188, -46.642454]",30.00375516334961,69.9962448366504,69.9962448366504,4.458041958041958,1.4619607843137254,1.4619607843137254,2.088627450980392,0.6266666666666667,6.517482517482518,6.517482517482518,9.311188811188812,2.7937062937062938,0.5111750994103936,0.5111750994103936,0.7302893185246127,0.21911421911421913
1761,Black,2024-04-30,14:47:00,26 min 44 sec,5.09 km,"Rua Doutor Renato Paes de Barros, Itaim Bibi - Sao Paulo - SP, 04530-000, BR","Av. Angélica, 2100, São Paulo - SP, 01228-200, BR",27.01,27.01,36.55,27.01,9.54,2024-04-30 14:47:00,0 days 00:26:44,5.09,"[-23.5817257, -46.6743459]","[-23.5505765, -46.6605362]",26.101231190150482,73.89876880984954,73.89876880984954,5.252128356254094,1.0103491271820448,1.0103491271820448,1.3672069825436408,0.356857855361596,5.306483300589392,5.306483300589392,7.180746561886051,1.87426326129666,0.1984968815681817,0.1984968815681817,0.2686064798710493,0.07010959830286759
1762,Black,2024-04-30,14:10:00,29 min 20 sec,7.25 km,"R. Guaianases, Campos Elísios - São Paulo - SP, 01204-001, BR","Avenida Nove de Julho, Jardim Paulista - São Paulo - SP, 01406-100, BR",31.75,31.75,47.54,31.75,15.79,2024-04-30 14:10:00,0 days 00:29:20,7.25,"[-23.5387738, -46.641975]","[-23.5662558, -46.6583849]",33.21413546487169,66.78586453512831,66.78586453512831,4.045977011494252,1.0823863636363638,1.0823863636363638,1.6206818181818181,0.5382954545454546,4.379310344827586,4.379310344827586,6.557241379310344,2.1779310344827585,0.149294670846395,0.149294670846395,0.22354231974921632,0.07424764890282132
1763,Black,2024-04-30,13:52:00,15 min 21 sec,5.01 km,"Av. Braz Leme, Casa Verde - São Paulo - SP, 02022-020, BR","Alameda Barão de Piracicaba, Santa Cecília - São Paulo - SP, 01216-012, BR",21.57,21.57,32.35,21.57,10.78,2024-04-30 13:52:00,0 days 00:15:21,5.01,"[-23.5049108, -46.6412791]","[-23.5308936, -46.645258]",33.323029366306024,66.67697063369397,66.67697063369397,3.063872255489022,1.4052117263843649,1.4052117263843649,2.1074918566775245,0.7022801302931596,4.3053892215568865,4.3053892215568865,6.457085828343314,2.151696606786427,0.2804813825118493,0.2804813825118493,0.42065705722106284,0.1401756747092135
1764,Comfort,2024-04-29,23:00:00,14 min 25 sec,6.24 km,"Avenida Angélica, Santa Cecília - São Paulo - SP, 01228-000, BR","Av. Ordem e Progresso, Várzea da Barra Funda - São Paulo - SP, 01141-030, BR",18.51,18.51,30.85,18.51,12.34,2024-04-29 23:00:00,0 days 00:14:25,6.24,"[-23.540363, -46.6553783]","[-23.5174319, -46.6671875]",40.0,60.0,60.0,2.310363247863248,1.2839306358381504,1.2839306358381504,2.139884393063584,0.8559537572254335,2.966346153846154,2.966346153846154,4.943910256410256,1.9775641025641024,0.20575811471765232,0.20575811471765232,0.3429301911960872,0.13717207647843488
1765,Black,2024-04-29,21:45:00,9 min 8 sec,3.01 km,"Av. Luiz Dumont Villares, Santana - São Paulo - SP, 02285-000, BR","R. Voluntários da Pátria, Santana - São Paulo - SP, 02401-200, BR",11.86,11.86,17.89,11.86,6.03,2024-04-29 21:45:00,0 days 00:09:08,3.01,"[-23.5001633, -46.6145364]","[-23.4917985, -46.6260144]",33.70598099496926,66.29401900503073,66.29401900503073,3.0343300110741973,1.2985401459854016,1.2985401459854016,1.9587591240875915,0.6602189781021899,3.940199335548173,3.940199335548173,5.943521594684386,2.0033222591362128,0.4314086863738876,0.4314086863738876,0.6507505395639839,0.2193418531900963
1766,Black,2024-04-29,20:59:00,6 min 9 sec,2.01 km,"R. Santo Amaro, Bela Vista - São Paulo - SP, 01315-001, BR","Rua Martinho Prado, República - São Paulo - SP, 01306-040, BR",11.22,11.22,15.53,11.22,4.31,2024-04-29 20:59:00,0 days 00:06:09,2.01,"[-23.5523115, -46.6406336]","[-23.5509739, -46.6458325]",27.752736638763682,72.24726336123632,72.24726336123632,3.059701492537314,1.824390243902439,1.824390243902439,2.52520325203252,0.7008130081300812,5.5820895522388065,5.5820895522388065,7.726368159203981,2.144278606965174,0.9076568377624076,0.9076568377624076,1.2563200258868261,0.34866318812441854
1767,Black,2024-04-29,19:39:00,13 min 27 sec,2.61 km,"Alameda Jaú, Jardim Paulista - São Paulo - SP, 01420-007, BR","Alameda Sarutaiá, Jardim Paulista - São Paulo - SP, 01403-010, BR",14.35,14.35,23.29,14.35,8.94,2024-04-29 19:39:00,0 days 00:13:27,2.61,"[-23.5586094, -46.6635177]","[-23.5695023, -46.6541735]",38.38557320738514,61.61442679261485,61.61442679261485,5.153256704980843,1.066914498141264,1.066914498141264,1.7315985130111524,0.6646840148698885,5.498084291187739,5.498084291187739,8.923371647509578,3.425287356321839,0.40877950120354944,0.40877950120354944,0.6634477061345412,0.2546682049309918
1768,Black,2024-04-29,19:30:00,4 min 27 sec,1.13 km,"R. Bela Cintra, Jd. Paulista - São Paulo - SP, 01415-001, BR","R. Bela Cintra, Cerqueira César - São Paulo - SP, 01415-007, BR",9.91,9.91,16.51,9.91,6.6,2024-04-29 19:30:00,0 days 00:04:27,1.13,"[-23.552052, -46.6548731]","[-23.5619026, -46.6675983]",39.97577225923682,60.024227740763166,60.024227740763166,3.9380530973451333,2.2269662921348314,2.2269662921348314,3.710112359550562,1.4831460674157302,8.76991150442478,8.76991150442478,14.61061946902655,5.84070796460177,1.9707666302078157,1.9707666302078157,3.283285273938551,1.312518643730735
1769,Black,2024-04-29,19:13:00,11 min 25 sec,2.94 km,"Avenida Brasil, Jardim Paulista - São Paulo - SP, 01431-001, BR","Alameda Franca, Jardim Paulista - São Paulo - SP, 01422-002, BR",17.78,16.03,28.39,17.78,10.61,2024-04-29 19:13:00,0 days 00:11:25,2.94,"[-23.5723573, -46.6689415]","[-23.5643176, -46.6606148]",37.372314195139126,62.62768580486087,56.46354350123283,3.883219954648526,1.5573722627737228,1.4040875912408761,2.4867153284671533,0.9293430656934306,6.047619047619048,5.4523809523809526,9.656462585034014,3.6088435374149657,0.529718456725756,0.4775808133472368,0.8458215402949502,0.3161030835691941
1770,Black,2024-04-29,18:10:00,15 min 30 sec,3.71 km,"Rua Teodoro Sampaio, Pinheiros - Sao Paulo - SP, 05405-250, BR","Rua Cojuba, Itaim Bibi - Sao Paulo - SP, 04533-040, BR",23.63,23.63,39.38,23.63,15.75,2024-04-29 18:10:00,0 days 00:15:30,3.71,"[-23.5665447, -46.6924948]","[-23.5868405, -46.6845947]",39.994921279837484,60.00507872016251,60.00507872016251,4.177897574123989,1.524516129032258,1.524516129032258,2.540645161290323,1.0161290322580645,6.369272237196765,6.369272237196765,10.61455525606469,4.245283018867925,0.41092078949656546,0.41092078949656546,0.6848100165203026,0.2738892270237371
1771,Black,2024-04-29,16:37:00,8 min 57 sec,2.09 km,"Alameda Lorena, Jardim Paulista - São Paulo - SP, 01424-007, BR","Rua Augusta, Consolação - São Paulo - SP, 01305-100, BR",12.02,11.91,19.64,12.02,7.62,2024-04-29 16:37:00,0 days 00:08:57,2.09,"[-23.5618948, -46.6681395]","[-23.5552218, -46.6571196]",38.79837067209776,61.20162932790224,60.64154786150713,4.282296650717703,1.3430167597765363,1.3307262569832403,2.194413407821229,0.8513966480446928,5.751196172248804,5.698564593301436,9.397129186602871,3.645933014354067,0.6425917510892519,0.6367111277431773,1.0499585683355164,0.40736681724626456
1772,Black,2024-04-29,16:22:00,8 min 50 sec,2.05 km,"R. Groenlândia, Jardim Paulistano - São Paulo - SP, 01440-060, BR","Rua da Consolação, Consolação - São Paulo - SP, 01302-001, BR",13.59,13.54,22.09,13.59,8.5,2024-04-29 16:22:00,0 days 00:08:50,2.05,"[-23.5695082, -46.6768692]","[-23.5539462, -46.6609308]",38.47894975101856,61.52105024898143,61.29470348574016,4.308943089430895,1.5384905660377357,1.532830188679245,2.500754716981132,0.9622641509433961,6.629268292682927,6.604878048780488,10.775609756097563,4.146341463414634,0.750483202945237,0.7477220432581684,1.2198803497468935,0.4693971468016567
1773,Black,2024-04-29,15:11:00,12 min 27 sec,2.64 km,"R. Juquiá, 166, São Paulo -, 01440-903, BR","Shopping Eldorado, São Paulo - SP, 05402-918, BR",13.38,13.38,21.79,13.38,8.41,2024-04-29 15:11:00,0 days 00:12:27,2.64,"[-23.5710175, -46.6817524]","[-23.5557714, -46.6395571]",38.595686094538785,61.40431390546123,61.40431390546123,4.715909090909091,1.074698795180723,1.074698795180723,1.7502008032128515,0.6755020080321286,5.068181818181818,5.068181818181818,8.253787878787879,3.1856060606060606,0.40708287696239503,0.40708287696239503,0.6629548497018376,0.2558719727394426
1774,Black,2024-05-11,23:18:00,10 min 17 sec,3.40 km,"Rua Caconde, Jardim Paulista - São Paulo - SP, 01425-011, BR","Rua da Mata, Itaim Bibi - São Paulo - SP, 04531-020, BR",16.07,16.07,25.96,16.07,4.7,2024-05-11 23:18:00,0 days 00:10:17,3.4,"[-23.5735962, -46.6595327]","[-23.5801819, -46.6759605]",18.10477657935285,61.90292758089369,61.90292758089369,3.0245098039215685,1.5627228525121557,1.5627228525121557,2.5244732576985416,0.45705024311183146,4.726470588235294,4.726470588235294,7.635294117647059,1.3823529411764708,0.45962436838592813,0.45962436838592813,0.7424921346172181,0.13442654209171515
1775,Black,2024-05-11,23:05:00,9 min 39 sec,1.94 km,"R. Barão de Capanema, Jardins - São Paulo - SP, 01411-010, BR","Alameda Campinas, Jardim Paulista - São Paulo - SP, 01404-002, BR",11.51,11.51,18.88,11.51,7.37,2024-05-11 23:05:00,0 days 00:09:39,1.94,"[-23.5675568, -46.6658919]","[-23.5719871, -46.6591796]",39.03601694915255,60.96398305084746,60.96398305084746,4.974226804123711,1.1927461139896371,1.1927461139896371,1.9564766839378236,0.7637305699481866,5.93298969072165,5.93298969072165,9.731958762886597,3.7989690721649487,0.6148175845307409,0.6148175845307409,1.0084931360504246,0.3936755515196838
1776,Black,2024-05-11,22:40:00,26 min 16 sec,8.81 km,"Rua Frei Caneca, Bela Vista - São Paulo - SP, 01307-001, BR","Rua Padre João Manuel, Jardim Paulista - São Paulo - SP, 01411-000, BR",34.18,34.18,45.26,34.18,11.08,2024-05-11 22:40:00,0 days 00:26:16,8.81,"[-23.5530052, -46.6518017]","[-23.5631342, -46.6635465]",24.480777728678746,75.51922227132127,75.51922227132127,2.98146046159667,1.301269035532995,1.301269035532995,1.7230964467005077,0.4218274111675127,3.879682179341657,3.879682179341657,5.1373439273552775,1.2576617480136207,0.14770363626935243,0.14770363626935243,0.19558415967088622,0.04788052340153379
1777,Black,2024-05-11,22:22:00,5 min 42 sec,1.22 km,"Rua Pamplona, Bela Vista - São Paulo - SP, 01405-100, BR","Praça 14 Bis, Bela Vista - São Paulo - SP, 01312-010, BR",15.84,15.77,25.58,15.84,4.62,2024-05-11 22:22:00,0 days 00:05:42,1.22,"[-23.5614963, -46.6518152]","[-23.5554925, -46.6500948]",18.060985144644253,61.923377638780295,61.64972634870993,4.672131147540984,2.7789473684210524,2.7666666666666666,4.487719298245613,0.8105263157894737,12.98360655737705,12.926229508196721,20.9672131147541,3.7868852459016393,2.277825711820535,2.26775956284153,3.6784584411849295,0.6643658326143227
1778,Black,2024-05-11,22:01:00,8 min 15 sec,1.80 km,"Rua Guarará, Jardim Paulista - São Paulo - SP, 01425-000, BR","Al. Ribeirão Preto, Bela Vista - São Paulo - SP, 01331-000, BR",11.35,11.35,18.63,11.35,3.55,2024-05-11 22:01:00,0 days 00:08:15,1.8,"[-23.5725949, -46.6585203]","[-23.5633394, -46.6501911]",19.055287171229203,60.92324208266238,60.92324208266238,4.583333333333333,1.3757575757575757,1.3757575757575757,2.258181818181818,0.4303030303030303,6.305555555555555,6.305555555555555,10.35,1.972222222222222,0.7643097643097643,0.7643097643097643,1.2545454545454544,0.23905723905723905
1780,Black,2024-05-11,21:16:00,6 min 48 sec,1.81 km,"R. Da Glória, Liberdade - São Paulo - SP, 01510-000, BR","Rua Pires da Mota, Liberdade - São Paulo - SP, 01529-001, BR",11.01,11.01,18.12,11.01,3.49,2024-05-11 21:16:00,0 days 00:06:48,1.81,"[-23.5567341, -46.6341371]","[-23.5670128, -46.6336614]",19.26048565121413,60.7615894039735,60.7615894039735,3.756906077348066,1.6191176470588236,1.6191176470588236,2.6647058823529415,0.5132352941176471,6.082872928176795,6.082872928176795,10.011049723756907,1.9281767955801106,0.8945401364965876,0.8945401364965876,1.4722131946701333,0.28355541111472216
1781,Black,2024-05-11,20:49:00,21 min 35 sec,6.08 km,"Rua Joaquim Floriano, Itaim Bibi - São Paulo - SP, 04534-002, BR","Rua Genebra, Bela Vista - São Paulo - SP, 01316-010, BR",26.01,26.01,41.4,26.01,15.39,2024-05-11 20:49:00,0 days 00:21:35,6.08,"[-23.5851468, -46.6766559]","[-23.5519267, -46.6397195]",37.173913043478265,62.82608695652174,62.82608695652174,3.5498903508771926,1.2050965250965253,1.2050965250965253,1.9181467181467182,0.7130501930501931,4.277960526315789,4.277960526315789,6.809210526315789,2.53125,0.1982066653119285,0.1982066653119285,0.3154846575899208,0.1172779922779923
1782,Black,2024-05-11,00:50:00,10 min 15 sec,4.17 km,"R. Canuto do Val, Vila Buarque - São Paulo - SP, 01224-040, BR","Rua João Moura, Jardim Paulista - Sao Paulo - SP, 05412-001, BR",17.7,17.7,28.51,17.7,10.81,2024-05-11 00:50:00,0 days 00:10:15,4.17,"[-23.5403087, -46.6517888]","[-23.5630677, -46.6758107]",37.9165205191161,62.083479480883895,62.083479480883895,2.458033573141487,1.726829268292683,1.726829268292683,2.7814634146341466,1.0546341463414635,4.244604316546763,4.244604316546763,6.836930455635492,2.5923261390887293,0.41410773819968416,0.41410773819968416,0.6670176054278529,0.2529098672281687
1783,Black,2024-05-11,00:32:00,2 min 49 sec,0.55 km,"R. Dona Veridiana, Higienópolis - São Paulo - SP, 01238-010, BR","R. Maranhao, Higienópolis - São Paulo - SP, 01240-001, BR",9.51,9.51,15.24,9.51,2.68,2024-05-11 00:32:00,0 days 00:02:49,0.55,"[-23.5426737, -46.6512616]","[-23.5440872, -46.6580188]",17.585301837270343,62.40157480314961,62.40157480314961,5.121212121212121,3.3763313609467454,3.3763313609467454,5.410650887573964,0.9514792899408284,17.29090909090909,17.29090909090909,27.709090909090907,4.872727272727273,6.1387842926304454,6.1387842926304454,9.837547068316299,1.7299623453469606
1784,Black,2024-05-10,23:52:00,26 min 54 sec,14.48 km,"Av. Prof. Alceu Maynard Araujo, Vila Cruzeiro - São Paulo - SP, 04726-902, BR","Rua Bela Cintra, Consolação - Sao Paulo - SP, 01415-001, BR",43.26,43.26,68.21,43.26,24.95,2024-05-10 23:52:00,0 days 00:26:54,14.48,"[-23.6355783, -46.7123242]","[-23.552052, -46.6548731]",36.5782143380736,63.421785661926414,63.421785661926414,1.857734806629834,1.60817843866171,1.60817843866171,2.5356877323420073,0.9275092936802974,2.9875690607734806,2.9875690607734806,4.710635359116021,1.7230662983425413,0.11106204686890263,0.11106204686890263,0.17511655610096735,0.06405450923206474
1785,Black,2024-05-10,21:09:00,15 min 6 sec,3.86 km,"R. Jaceru, Vila Gertrudes - São Paulo - SP, 04705-000, BR","Av. Brig. Faria Lima, Itaim Bibi - São Paulo - SP, 04538-133, BR",18.84,18.84,30.27,18.84,11.43,2024-05-10 21:09:00,0 days 00:15:06,3.86,"[-23.6222298, -46.6940343]","[-23.587632, -46.6822214]",37.7601585728444,62.239841427155596,62.239841427155596,3.911917098445596,1.247682119205298,1.247682119205298,2.004635761589404,0.756953642384106,4.880829015544042,4.880829015544042,7.841968911917099,2.961139896373057,0.32323370963867826,0.32323370963867826,0.5193356895309337,0.19610197989225545
1786,Black,2024-05-10,20:57:00,3 min 33 sec,1.06 km,"Rua Henri Dunant, Santo Amaro - São Paulo - SP, 04709-111, BR","Av. Santo Amaro, Santo Amaro - São Paulo - SP, 04702-001, BR",10.12,10.12,16.86,10.12,6.74,2024-05-10 20:57:00,0 days 00:03:33,1.06,"[-23.6270202, -46.6999416]","[-23.6327062, -46.6923374]",39.97627520759194,60.02372479240806,60.02372479240806,3.3490566037735845,2.8507042253521124,2.8507042253521124,4.749295774647887,1.8985915492957748,9.547169811320753,9.547169811320753,15.905660377358489,6.3584905660377355,2.689343608822748,2.689343608822748,4.480467711931969,1.7911241031092215
1787,Black,2024-05-10,20:12:00,21 min 12 sec,7.19 km,"Rua Uruguai, Jardim Paulista - São Paulo - SP, 01438-090, BR","Praca Beato Padre Ludovico Pavoni, Real Parque - São Paulo - SP, 05685-070, BR",29.11,28.86,46.17,29.11,17.06,2024-05-10 20:12:00,0 days 00:21:12,7.19,"[-23.5666766, -46.6708446]","[-23.6088694, -46.7052579]",36.95040069309074,63.04959930690924,62.50812215724496,2.948539638386648,1.37311320754717,1.3613207547169812,2.1778301886792453,0.8047169811320755,4.0486787204450625,4.013908205841446,6.421418636995828,2.3727399165507648,0.19097541134174822,0.1893352927283701,0.3028971055186711,0.11192169417692287
1788,Black,2024-05-10,19:49:00,11 min 56 sec,2.28 km,"R. Frei Caneca, Consolação - São Paulo - SP, 01307-002, BR","Rua Padre João Manuel, Jardins - São Paulo - SP, 01411-000, BR",15.19,13.44,21.87,15.19,6.68,2024-05-10 19:49:00,0 days 00:11:56,2.28,"[-23.5564074, -46.6567795]","[-23.5631342, -46.6635465]",30.544124371284866,69.45587562871512,61.45404663923182,5.233918128654971,1.2729050279329608,1.1262569832402234,1.83268156424581,0.5597765363128492,6.662280701754386,5.894736842105264,9.592105263157896,2.929824561403509,0.5582916789179653,0.4939723610702735,0.8038077036165835,0.24551602469861805
1789,Black,2024-05-10,19:37:00,10 min 7 sec,2.56 km,"Av. Ipiranga, Centro - São Paulo - SP, 01040-000, BR","Rua Pedro Taques, Consolação - Sao Paulo - SP, 01415-010, BR",15.5,15.5,25.08,15.5,9.58,2024-05-10 19:37:00,0 days 00:10:07,2.56,"[-23.541615, -46.6393155]","[-23.5528862, -46.6564606]",38.19776714513557,61.802232854864435,61.802232854864435,3.951822916666667,1.5321252059308073,1.5321252059308073,2.4790774299835254,0.9469522240527183,6.0546875,6.0546875,9.796875,3.7421875,0.5984864085667215,0.5984864085667215,0.9683896210873145,0.36990321252059305
1790,Black,2024-05-10,19:10:00,16 min 44 sec,4.32 km,"Rua Barão de Jaguara, Cambuci - São Paulo - SP, 01520-010, BR","Pç. Ramos de Azevedo, s/n, São Paulo -, 01037-010, BR",21.02,21.02,33.63,21.02,12.61,2024-05-10 19:10:00,0 days 00:16:44,4.32,"[-23.5605623, -46.6188292]","[-23.5452957, -46.638201]",37.496283080582806,62.50371691941719,62.50371691941719,3.873456790123457,1.2561752988047807,1.2561752988047807,2.009760956175299,0.7535856573705179,4.8657407407407405,4.8657407407407405,7.784722222222222,2.918981481481481,0.2907813191677733,0.2907813191677733,0.4652224435590969,0.17444112439132356
1791,Black,2024-05-10,18:54:00,18 min 9 sec,5.89 km,"Rua Martinico Prado, Consolação - São Paulo - SP, 01224-010, BR","Rua Teodureto Souto, Cambuci - São Paulo - SP, 01539-000, BR",26.52,26.52,41.44,33.52,7.92,2024-05-10 18:54:00,0 days 00:18:09,5.89,"[-23.5426775, -46.6543719]","[-23.5692511, -46.6206935]",19.111969111969113,80.8880308880309,63.996138996138995,3.0814940577249574,1.8468319559228654,1.4611570247933885,2.2831955922865013,0.4363636363636364,5.69100169779287,4.502546689303905,7.035653650254669,1.3446519524617997,0.3135538125505714,0.24807419775779094,0.38763931957326003,0.07408550702268869
1792,Black,2024-05-10,18:34:00,16 min 44 sec,2.44 km,"Rua da Consolação, Consolação - São Paulo - SP, 01301-100, BR","Rua Aureliano Coutinho, Santa Cecília - São Paulo - SP, 01224-020, BR",17.49,16.24,28.76,24.49,4.27,2024-05-10 18:34:00,0 days 00:16:44,2.44,"[-23.551886, -46.6578141]","[-23.5414625, -46.6531372]",14.847009735744088,85.1529902642559,56.467315716272594,6.85792349726776,1.4635458167330675,0.9705179282868525,1.7187250996015937,0.25517928286852587,10.036885245901638,6.655737704918033,11.78688524590164,1.7499999999999998,0.599813859316831,0.3977532492978903,0.7043955326236039,0.10458167330677288
