,type,date,time,duration,distance,origin,destination,total_earning,base_fare,customer_fare,paid_to_driver,paid_to_uber,datetime,duration_dt,distance_km,origin_lat_lng,destination_lat_lng
23,UberX,2023-11-10,14:31:00,9 min 28 sec,1.00 km,"Rua Deputado Salvador Julianelli, Barra Funda - São Paulo - SP, 01156-080, BR","Av. Francisco Matarazzo, Água Branca - São Paulo - SP, 05001-100, BR",7.05,6.11,10.14,-7.05,3.09,2023-11-10 14:31:00,0 days 00:09:28,1.0,"[-23.5282166, -46.66755]","[-23.5268109, -46.6731386]"
24,UberX,2023-11-10,14:06:00,13 min 47 sec,5.19 km,"Rua Jaguaretê, Casa Verde - São Paulo - SP, 02515-010, BR","R. Bento Teobaldo Ferraz, Várzea da Barra Funda - São Paulo - SP, 01140-070, BR",18.03,15.28,19.94,-18.03,1.91,2023-11-10 14:06:00,0 days 00:13:47,5.19,"[-23.5107913, -46.6569878]","[-23.5236158, -46.6676494]"
25,UberX,2023-11-09,20:56:00,9 min 39 sec,1.79 km,"Rua Professor Basileu Garcia, Jardim Paulista - São Paulo - SP, 05410-060, BR","R. dos Pinheiros, 209, Pinheiros - São Paulo -, 05422-010, BR",7.79,7.79,12.99,-7.79,5.2,2023-11-09 20:56:00,0 days 00:09:39,1.79,"[-23.5551383, -46.6806978]","[-23.5646741, -46.68019109999999]"
26,UberX,2023-11-09,20:41:00,7 min 14 sec,1.66 km,"Rua Capote Valente, Jardim Paulista - São Paulo - SP, 05409-000, BR","Rua Cristiano Viana, Jardim Paulista - São Paulo - SP, 05411-001, BR",6.1,6.1,9.9,-6.1,3.8,2023-11-09 20:41:00,0 days 00:07:14,1.66,"[-23.5595041, -46.6742685]","[-23.556334, -46.6792121]"
27,UberX,2023-11-09,20:34:00,10 min 15 sec,2.04 km,"Rua Benjamim Egas, Pinheiros - São Paulo - SP, 05418-030, BR","R. Capote Valente, Pinheiros - São Paulo - SP, 05409-000, BR",8.99,8.99,14.98,-8.99,5.99,2023-11-09 20:34:00,0 days 00:10:15,2.04,"[-23.5656281, -46.6878019]","[-23.5595041, -46.6742685]"
28,UberX,2023-11-09,20:26:00,4 min 21 sec,1.11 km,"Avenida Brigadeiro Faria Lima, Pinheiros - São Paulo - SP, 01452-002, BR","Rua Antônio Bicudo, Pinheiros - São Paulo - SP, 05418-010, BR",6.1,6.1,9.9,-6.1,3.8,2023-11-09 20:26:00,0 days 00:04:21,1.11,"[-23.5689205, -46.6919469]","[-23.5660573, -46.6885218]"
29,UberX,2023-11-09,20:15:00,5 min 44 sec,1.38 km,"Rua Capri, Pinheiros - São Paulo - SP, 05425-030, BR","Rua Maria Carolina, Pinheiros - São Paulo - SP, 01445-000, BR",6.59,6.59,10.98,-6.59,4.39,2023-11-09 20:15:00,0 days 00:05:44,1.38,"[-23.567668, -46.7006217]","[-23.5706094, -46.687655]"
30,UberX,2023-11-09,20:01:00,14 min 1 sec,2.68 km,"Rua Girassol, Pinheiros - São Paulo - SP, 05433-001, BR","R. Capri, Pinheiros - São Paulo - SP, 05425-030, BR",8.95,8.95,14.92,-8.95,5.97,2023-11-09 20:01:00,0 days 00:14:01,2.68,"[-23.553521, -46.690532]","[-23.567668, -46.7006217]"
31,UberX,2023-11-09,19:53:00,4 min 2 sec,1.49 km,"R. Heitor Penteado, Sumarézinho - São Paulo - SP, 05437-002, BR","Rua Harmonia, Pinheiros - São Paulo - SP, 05435-000, BR",6.54,6.54,10.9,-6.54,4.36,2023-11-09 19:53:00,0 days 00:04:02,1.49,"[-23.5431451, -46.6949409]","[-23.5556505, -46.6877182]"
32,UberX,2023-11-09,19:33:00,9 min 51 sec,2.42 km,"Rua Roma, Lapa - São Paulo - SP, 05050-090, BR","Rua Bica de Pedra, Perdizes - São Paulo - SP, 05028-140, BR",12.02,11.02,13.37,-12.02,-1.07,2023-11-09 19:33:00,0 days 00:09:51,2.42,"[-23.5227259, -46.7017216]","[-23.5398646, -46.6965347]"
33,UberX,2023-11-09,19:21:00,9 min 20 sec,2.23 km,"Rua Conrado Moreschi, Lapa - São Paulo - SP, 05072-010, BR","Rua Tito, Lapa - São Paulo - SP, 05051-000, BR",11.99,10.74,19.99,-11.99,8.0,2023-11-09 19:21:00,0 days 00:09:20,2.23,"[-23.5193712, -46.7021288]","[-23.5281336, -46.6985332]"
34,UberX,2023-11-09,16:08:00,0 sec,---,"Rua Berlioz, Alto de Pinheiros - São Paulo - SP, 05467-000, BR","Rua Berlioz, Alto de Pinheiros - São Paulo - SP, 05467-000, BR",4.22,4.22,5.25,-4.22,1.03,2023-11-09 16:08:00,0 days 00:00:00,0.0,"[-23.5426204, -46.7142529]","[-23.5426204, -46.7142529]"
35,UberX,2023-11-09,16:03:00,5 min 21 sec,1.75 km,"Rua Guerra Junqueiro, Alto de Pinheiros - São Paulo - SP, 05463-030, BR","Rua Antônio de Gouveia Giudice, Alto de Pinheiros - São Paulo - SP, 05460-001, BR",6.54,6.54,10.9,-6.54,4.36,2023-11-09 16:03:00,0 days 00:05:21,1.75,"[-23.5578839, -46.7084728]","[-23.5484143, -46.7132901]"
36,UberX,2023-11-09,15:42:00,16 min 53 sec,5.58 km,"R. Carlos Weber, Vila Leopoldina - São Paulo - SP, 05303-000, BR","Rua Cardoso de Melo Júnior, Alto de Pinheiros - São Paulo - SP, 05462-020, BR",14.95,14.95,24.91,-19.95,9.96,2023-11-09 15:42:00,0 days 00:16:53,5.58,"[-23.5288199, -46.7296369]","[-23.5595039, -46.7044742]"
37,UberX,2023-11-09,15:00:00,4 min 18 sec,0.75 km,"Rua Nossa Senhora da Lapa, Lapa - São Paulo - SP, 05072-000, BR","Rua Faustolo, Lapa - São Paulo - SP, 05041-001, BR",6.18,6.18,8.93,-6.18,2.75,2023-11-09 15:00:00,0 days 00:04:18,0.75,"[-23.5229062, -46.7042946]","[-23.5238169, -46.7001725]"
38,UberX,2023-11-09,14:32:00,17 min 13 sec,4.79 km,"Av. Raimundo Pereira de Magalhães, Jardim Iris - São Paulo - SP, 05145-000, BR","Rua Roma, Lapa - São Paulo - SP, 05050-090, BR",12.09,12.09,14.93,-12.09,2.84,2023-11-09 14:32:00,0 days 00:17:13,4.79,"[-23.5049397, -46.7182712]","[-23.5227259, -46.7017216]"
39,UberX,2023-11-09,13:54:00,14 min 22 sec,6.92 km,"Avenida Casa Verde, Casa Verde - São Paulo - SP, 02519-200, BR","Rua Maria Zélia, Pirituba - São Paulo - SP, 02913-070, BR",16.02,14.52,19.9,-16.02,3.88,2023-11-09 13:54:00,0 days 00:14:22,6.92,"[-23.5026108, -46.6592217]","[-23.5028393, -46.7126701]"
40,UberX,2023-11-09,13:46:00,5 min 56 sec,1.60 km,"Rua João Rudge, Casa Verde - São Paulo - SP, 02513-020, BR","Av. Casa Verde, Casa Verde - São Paulo - SP, 02520-200, BR",8.54,6.64,14.17,-8.54,5.63,2023-11-09 13:46:00,0 days 00:05:56,1.6,"[-23.5132101, -46.6561835]","[-23.5026108, -46.6592217]"
41,UberX,2023-11-08,21:42:00,4 min 18 sec,1.38 km,"Rua Napoleão de Barros, Vila Mariana - São Paulo - SP, 04024-000, BR","Rua Bagé, Vila Mariana - São Paulo - SP, 04012-140, BR",6.11,6.11,9.98,-6.11,3.87,2023-11-08 21:42:00,0 days 00:04:18,1.38,"[-23.5925325, -46.6434549]","[-23.5842281, -46.6462518]"
42,UberX,2023-11-08,21:32:00,8 min 59 sec,2.97 km,"Rua Galofre, Vila Mariana - São Paulo - SP, 04116-240, BR","R. Gandavo, Vila Clementino - São Paulo - SP, 04023-001, BR",8.55,8.55,13.95,-8.55,5.4,2023-11-08 21:32:00,0 days 00:08:59,2.97,"[-23.591022, -46.6227073]","[-23.5918199, -46.643377]"
43,UberX,2023-11-08,20:32:00,29 min 12 sec,8.78 km,"Avenida Nove de Julho, São Paulo - São Paulo - SP, 01407-200, BR","Rua Lomas Valentinas, Saúde - São Paulo - SP, 08373-660, BR",29.05,29.01,35.01,-29.05,5.96,2023-11-08 20:32:00,0 days 00:29:12,8.78,"[-23.5737537, -46.6669426]","[-23.6152012, -46.6286735]"
44,UberX,2023-11-08,20:22:00,13 min 44 sec,3.58 km,"Rua Peixoto Gomide, Bela Vista - Sao Paulo - SP, 01409-000, BR","R. Dr. Renato Paes de Barros, Itaim Bibi - São Paulo - SP, 04530-000, BR",11.97,11.95,19.94,-11.97,7.97,2023-11-08 20:22:00,0 days 00:13:44,3.58,"[-23.5603437, -46.6565379]","[-23.5817257, -46.6743459]"
45,UberX,2023-11-08,17:51:00,5 min 41 sec,2.00 km,"Avenida Guido Caloi, Jardim São Luis - São Paulo - SP, 05802-140, BR","R. Amador Bueno, Santo Amaro - São Paulo - SP, 04752-005, BR",10.53,8.77,11.91,-10.53,0.03,2023-11-08 17:51:00,0 days 00:05:41,2.0,"[-23.6561163, -46.7243757]","[-23.6527622, -46.7124]"
46,UberX,2023-11-08,16:26:00,9 min 10 sec,3.20 km,"Al. Dos Anapurus, Moema - São Paulo - SP, 04087-000, BR","Aeroporto Deputado Freitas Nobre (CGH), Vila Congonhas - São Paulo - SP, 04626-911, BR",10.17,10.17,16.95,-10.17,6.78,2023-11-08 16:26:00,0 days 00:09:10,3.2,"[-23.6087281, -46.659448]","[-23.6256024, -46.6584716]"
47,UberX,2023-11-08,15:12:00,6 min 19 sec,2.41 km,"R. Dr. Almeida Lima, Mooca - São Paulo - SP, 03164-000, BR","Rua João Antônio de Oliveira, Móoca - São Paulo - SP, 03111-010, BR",8.98,7.23,14.96,-8.98,5.98,2023-11-08 15:12:00,0 days 00:06:19,2.41,"[-23.549905, -46.6114395]","[-23.555396, -46.6061175]"
48,UberX,2023-11-08,14:10:00,4 min 15 sec,0.98 km,"R. Conselheiro Moreira de Barros, Santana - São Paulo - SP, 02430-001, BR","Av. Doutor Francisco Ranieri, L Paulista - São Paulo - SP, 02435-061, BR",6.11,6.11,8.93,-6.11,2.82,2023-11-08 14:10:00,0 days 00:04:15,0.98,"[-23.4837911, -46.6438538]","[-23.4784601, -46.6443078]"
49,UberX,2023-11-08,14:00:00,6 min 20 sec,1.80 km,"Avenida do Guacá, Mandaqui - São Paulo - SP, 02435-001, BR","Rua Campo Comprido, Mandaqui - São Paulo - SP, 02469-120, BR",8.1,6.85,11.91,-8.1,3.81,2023-11-08 14:00:00,0 days 00:06:20,1.8,"[-23.4791625, -46.6378577]","[-23.4860677, -46.6476472]"
50,UberX,2023-11-08,08:33:00,26 min 34 sec,6.47 km,"Rua Vinte e Cinco de Janeiro, Bom Retiro - São Paulo - SP, 01103-000, BR","R. José Bernardo Pinto, Vila Guilherme - São Paulo - SP, 02055-000, BR",20.94,16.19,34.9,-20.94,13.96,2023-11-08 08:33:00,0 days 00:26:34,6.47,"[-23.5354799, -46.6310363]","[-23.5135381, -46.6094327]"
51,UberX,2023-11-08,07:29:00,1 hr 5 min,15.86 km,"Avenida Doutor Salomão Vasconcelos, Cangaiba - São Paulo - SP, 03721-020, BR","Rua Florêncio de Abreu, Sé - São Paulo - SP, 01030-001, BR",40.06,38.81,42.88,-40.06,-5.13,2023-11-08 07:29:00,0 days 01:05:00,15.86,"[-23.504126, -46.524001]","[-23.539276, -46.6329022]"
52,UberX,2023-11-08,06:59:00,29 min 29 sec,17.18 km,"Rua Heliodora, Santana - São Paulo - SP, 02022-050, BR","Rua Crisóstomo Álvares, Cangaiba - São Paulo - SP, 03721-060, BR",29.99,29.99,49.98,-29.99,19.99,2023-11-08 06:59:00,0 days 00:29:29,17.18,"[-23.5043707, -46.6403183]","[-23.5031081, -46.5240711]"
53,UberX,2023-11-07,13:53:00,5 min 56 sec,1.01 km,"Rua Cayowaá, Perdizes - São Paulo - SP, 05018-000, BR","Rua Vanderlei, Perdizes - São Paulo - SP, 05011-001, BR",6.1,6.1,9.98,-6.1,3.88,2023-11-07 13:53:00,0 days 00:05:56,1.01,"[-23.5319481, -46.6789665]","[-23.5398291, -46.675426]"
54,UberX,2023-11-07,13:21:00,25 min 19 sec,8.05 km,"Avenida Lasar Segall, São Paulo - São Paulo - SP, 02543-010, BR","R. Xerentes, Pompéia - São Paulo - SP, 05008-020, BR",21.89,21.89,27.95,-21.89,6.06,2023-11-07 13:21:00,0 days 00:25:19,8.05,"[-23.4831939, -46.6583161]","[-23.5319131, -46.6807015]"
55,UberX,2023-11-07,13:16:00,0 sec,---,"Rua Vale Verde, Cachoeirinha - São Paulo - SP, 02473-060, BR","Rua Vale Verde, Cachoeirinha - São Paulo - SP, 02473-060, BR",4.22,4.22,5.25,-4.22,1.03,2023-11-07 13:16:00,0 days 00:00:00,0.0,"[-23.4772701, -46.6511585]","[-23.4772701, -46.6511585]"
56,UberX,2023-11-07,12:44:00,9 min 56 sec,1.93 km,"Rua Professor Custódio de Faria, Mandaqui - São Paulo - SP, 02422-250, BR","R. Conselheiro Moreira de Barros, Santana - São Paulo - SP, 02430-001, BR",10.03,8.28,12.94,-10.03,2.91,2023-11-07 12:44:00,0 days 00:09:56,1.93,"[-23.4718613, -46.6380456]","[-23.4837911, -46.6438538]"
57,UberX,2023-11-06,21:37:00,11 min 9 sec,2.59 km,"Rua Álvaro de Carvalho, República - São Paulo - SP, 01050-070, BR","Alameda Jaú, Jardim Paulista - São Paulo - SP, 01420-000, BR",8.95,8.95,14.91,-8.95,5.96,2023-11-06 21:37:00,0 days 00:11:09,2.59,"[-23.5491833, -46.6425156]","[-23.5662546, -46.6546785]"
58,UberX,2023-11-06,20:41:00,11 min 0 sec,3.76 km,"Rua Monte Alegre, Barra Funda - São Paulo - SP, 05014-000, BR","Rua Cônego Vicente Miguel Marino, Santa Cecília - São Paulo - SP, 01135-020, BR",11.99,11.99,19.99,-11.99,8.0,2023-11-06 20:41:00,0 days 00:11:00,3.76,"[-23.5350472, -46.6681064]","[-23.5268093, -46.6512346]"
59,Comfort,2023-11-20,00:42:00,14 min 23 sec,5.42 km,"Rua Padre Agostinho Mendicute, Perdizes - São Paulo - SP, 01257-090, BR","Rua Ferreira de Araújo, Pinheiros - São Paulo - SP, 05428-002, BR",17.99,17.99,29.99,-17.99,12.0,2023-11-20 00:42:00,0 days 00:14:23,5.42,"[-23.5444941, -46.6899327]","[-23.5643348, -46.6980706]"
60,Comfort,2023-11-20,00:24:00,14 min 49 sec,7.83 km,"Rua Leopoldo Couto Magalhães Júnior, Itaim Bibi - São Paulo - SP, 04542-010, BR","Rua Senador César Lacerda Vergueiro, Pinheiros - São Paulo - SP, 05435-060, BR",23.86,18.36,36.93,-23.86,13.07,2023-11-20 00:24:00,0 days 00:14:49,7.83,"[-23.587079, -46.6762699]","[-23.5474866, -46.6925736]"
61,Comfort,2023-11-20,00:04:00,17 min 52 sec,10.61 km,"R. Vitorino Carmilo, Santa Cecília - São Paulo - SP, 01153-000, BR","Rua Oscar Pereira da Silva, Itaim Bibi - Sao Paulo - SP, 04534-020, BR",23.96,23.96,39.93,-23.96,15.97,2023-11-20 00:04:00,0 days 00:17:52,10.61,"[-23.5322733, -46.6518577]","[-23.5830425, -46.6713587]"
62,Comfort,2023-11-19,23:47:00,13 min 20 sec,6.58 km,"Avenida Santos Dumont, Santana - São Paulo - SP, 01101-080, BR","Rua Dona Veridiana, Santa Cecília - São Paulo - SP, 01238-010, BR",20.34,20.34,33.9,-23.34,10.17,2023-11-19 23:47:00,0 days 00:13:20,6.58,"[-23.5223257, -46.6304447]","[-23.5406431, -46.6505888]"
63,UberX,2023-11-19,23:06:00,17 min 57 sec,11.91 km,"Avenida República do Líbano, Moema - São Paulo - SP, 04501-002, BR","Av. Cruzeiro do Sul, Canindé - São Paulo - SP, 02030-000, BR",22.19,22.19,36.98,-22.19,14.79,2023-11-19 23:06:00,0 days 00:17:57,11.91,"[-23.5968648, -46.6627831]","[-23.5098856, -46.6250721]"
64,UberX,2023-11-19,22:59:00,0 sec,---,"Avenida Sabiá, Moema - Sao Paulo - SP, 04515-001, BR","Avenida Sabiá, Moema - Sao Paulo - SP, 04515-001, BR",4.22,4.22,5.25,-4.22,1.03,2023-11-19 22:59:00,0 days 00:00:00,0.0,"[-23.6004324, -46.6654618]","[-23.6004324, -46.6654618]"
65,UberX,2023-11-19,22:52:00,4 min 31 sec,2.20 km,"Rua Tangará, Vila Mariana - São Paulo - SP, 04019-030, BR","Indianópolis - São Paulo - SP, 04029-200, BR",7.18,7.18,11.96,-7.18,4.78,2023-11-19 22:52:00,0 days 00:04:31,2.2,"[-23.5897705, -46.646951]","[-23.6077587, -46.6658567]"
66,UberX,2023-11-19,22:36:00,12 min 6 sec,5.13 km,"Rua das Uvaias, Saúde - São Paulo - SP, 04055-110, BR","Av. Conselheiro Rodrigues Alves, Vila Mariana - São Paulo - SP, 04014-012, BR",12.36,12.36,19.92,-12.36,7.56,2023-11-19 22:36:00,0 days 00:12:06,5.13,"[-23.6204323, -46.6407148]","[-23.5854979, -46.6461854]"
67,UberX,2023-11-19,22:05:00,7 min 22 sec,3.17 km,"Rua Professor Roberto Mange, Cursino - São Paulo - SP, 04153-040, BR","R. Oriçanga, Mirandópolis - São Paulo - SP, 04052-030, BR",12.06,9.06,14.92,-12.06,2.86,2023-11-19 22:05:00,0 days 00:07:22,3.17,"[-23.6268596, -46.6271981]","[-23.6091562, -46.6381856]"
68,UberX,2023-11-19,21:41:00,6 min 31 sec,1.50 km,"Rua Jean Ingres, Cursino - São Paulo - SP, 04163-220, BR","Av. Padre Arlindo Vieira, Vila das Merces - São Paulo - SP, 04166-001, BR",6.59,6.59,10.99,-6.59,4.4,2023-11-19 21:41:00,0 days 00:06:31,1.5,"[-23.6298082, -46.6106407]","[-23.6355884, -46.6063135]"
69,UberX,2023-11-19,21:17:00,25 min 12 sec,16.58 km,"Avenida Rebouças, Pinheiros - Sao Paulo - SP, 05401-450, BR","Avenida Padre Arlindo Vieira, Sacomã - Sao Paulo - SP, 04297-000, BR",29.07,29.07,34.98,-29.07,5.91,2023-11-19 21:17:00,0 days 00:25:12,16.58,"[-23.5645767, -46.678679]","[-23.6269108, -46.6013831]"
70,UberX,2023-11-19,19:01:00,30 min 0 sec,19.77 km,"Rua Jurubatuba, Centro - São Bernardo do Campo - SP, 09725-220, BR","Rua da Independência, Cambuci - São Paulo - SP, 01524-001, BR",31.04,31.04,34.97,-31.04,3.93,2023-11-19 19:01:00,0 days 00:30:00,19.77,"[-23.704933, -46.5531648]","[-23.5670648, -46.6160446]"
71,Comfort,2023-11-19,13:34:00,10 min 49 sec,4.04 km,"Rua Nebraska, Itaim Bibi - São Paulo - SP, 04560-010, BR","Aeroporto Deputado Freitas Nobre (CGH), Vila Congonhas - São Paulo - SP, 04626-911, BR",13.5,13.5,22.5,-13.5,9.0,2023-11-19 13:34:00,0 days 00:10:49,4.04,"[-23.6121, -46.6793569]","[-23.6256024, -46.6584716]"
72,Comfort,2023-11-19,12:43:00,26 min 15 sec,11.16 km,"Alameda Ribeiro da Silva, Santa Cecília - São Paulo - SP, 01217-011, BR","Rua Clodomiro Amazonas, Itaim Bibi - São Paulo - SP, 04537-002, BR",32.44,30.94,49.78,-32.44,17.34,2023-11-19 12:43:00,0 days 00:26:15,11.16,"[-23.5302123, -46.6457616]","[-23.5934376, -46.6772343]"
73,Comfort,2023-11-19,01:59:00,7 min 28 sec,3.18 km,"R. Conselheiro Moreira de Barros, Santa Teresinha - São Paulo - SP, 02430-000, BR","Rua George Oetterer, Santana - Sao Paulo - SP, 02301-070, BR",15.29,13.02,22.96,-15.29,7.67,2023-11-19 01:59:00,0 days 00:07:28,3.18,"[-23.4883377, -46.637947]","[-23.4914192, -46.6149301]"
74,UberX,2023-11-19,01:36:00,8 min 11 sec,4.22 km,"Rua Maria Amália Lopes Azevedo, Tremembé - São Paulo - SP, 02350-014, BR","Rua Albertina V da Silva Gordo, Mandaqui - São Paulo - SP, 02410, BR",16.0,13.5,17.59,-16.0,-1.1,2023-11-19 01:36:00,0 days 00:08:11,4.22,"[-23.4564712, -46.5939624]","[-23.475604, -46.6236056]"
75,UberX,2023-11-19,00:23:00,5 min 50 sec,2.00 km,"Rua Quintiliano de Mesquita, Casa Verde - São Paulo - SP, 02540-040, BR","Rua Doutor Ignacio Proenca de Gouveia, Casa Verde - São Paulo - SP, 02534-010, BR",11.98,7.48,19.97,-11.98,7.99,2023-11-19 00:23:00,0 days 00:05:50,2.0,"[-23.4881158, -46.6572797]","[-23.4964625, -46.6531601]"
76,UberX,2023-11-19,00:00:00,26 min 45 sec,12.87 km,"Rua Coronel Oscar Porto, Vila Mariana - São Paulo - SP, 04004-000, BR","Rua Antônio Francisco da Costa, Casa Verde - São Paulo - SP, 02537-050, BR",35.08,35.08,39.97,-35.08,4.89,2023-11-19 00:00:00,0 days 00:26:45,12.87,"[-23.576731, -46.6454138]","[-23.4909555, -46.6507615]"
77,Comfort,2023-11-18,23:40:00,15 min 28 sec,6.10 km,"Rua Casa do Ator, Itaim Bibi - São Paulo - SP, 04546-002, BR","Al. Santos, Paraíso - São Paulo - SP, 01418-000, BR",30.51,18.26,33.76,-30.51,3.25,2023-11-18 23:40:00,0 days 00:15:28,6.1,"[-23.5984506, -46.6798464]","[-23.5695339, -46.6487562]"
78,Comfort,2023-11-18,23:35:00,0 sec,---,"Rua Casa do Ator, Itaim Bibi - São Paulo - SP, 04546-003, BR","Rua Casa do Ator, Itaim Bibi - São Paulo - SP, 04546-003, BR",4.64,4.64,6.3,-4.64,1.66,2023-11-18 23:35:00,0 days 00:00:00,0.0,"[-23.5983317, -46.6801365]","[-23.5983317, -46.6801365]"
79,Comfort,2023-11-18,23:16:00,15 min 7 sec,5.11 km,"Av. Brigadeiro Faria Lima, Pinheiros - São Paulo - SP, 05426-200, BR","Rua Gomes de Carvalho, Itaim Bibi - Sao Paulo - SP, 04547-004, BR",28.52,17.02,35.7,-28.52,7.18,2023-11-18 23:16:00,0 days 00:15:07,5.11,"[-23.5623231, -46.6946366]","[-23.59765, -46.6839184]"
80,Comfort,2023-11-18,22:45:00,25 min 40 sec,8.37 km,"Av. Brig. Luís Antônio, Bela Vista - São Paulo - SP, 01317-000, BR","R. Ferreira de Araújo, Pinheiros - São Paulo - SP, 05428-000, BR",24.68,24.68,41.14,-24.68,16.46,2023-11-18 22:45:00,0 days 00:25:40,8.37,"[-23.5539322, -46.6385415]","[-23.5601106, -46.6979537]"
81,Comfort,2023-11-18,22:18:00,13 min 6 sec,4.78 km,"R. Prof. Milton Rodrigues, Parque Anhembi - São Paulo - SP, 02009-040, BR","Av. Ipiranga, República - São Paulo - SP, 01040-000, BR",34.12,24.37,56.86,-34.12,22.74,2023-11-18 22:18:00,0 days 00:13:06,4.78,"[-23.5175872, -46.6389342]","[-23.541615, -46.6393155]"
82,UberX,2023-11-18,21:08:00,22 min 13 sec,9.51 km,"Avenida Pedro Álvares Cabral, Moema - São Paulo - SP, 04094-050, BR","Rua Santo Antônio, Bela Vista - São Paulo - SP, 01314-001, BR",21.11,20.97,35.12,-21.11,14.01,2023-11-18 21:08:00,0 days 00:22:13,9.51,"[-23.585997, -46.6549198]","[-23.5552265, -46.6479886]"
83,Comfort,2023-11-18,20:26:00,3 min 41 sec,0.74 km,"Avenida Paulista, São Paulo - São Paulo - SP, 01311-300, BR","Rua Haddock Lobo, Cerqueira César - São Paulo - SP, 01414-000, BR",-10.82,7.87,-5.07,-9.18,5.75,2023-11-18 20:26:00,0 days 00:03:41,0.74,"[-23.5573402, -46.6612825]","[-23.5579545, -46.6617369]"
84,Comfort,2023-11-18,19:48:00,18 min 46 sec,5.80 km,"Av. Rouxinol, Vila Uberabinha - São Paulo - SP, 04516-000, BR","R. Padre João Manuel, Jardins - São Paulo - SP, 01411-000, BR",19.74,19.74,32.9,-19.74,13.16,2023-11-18 19:48:00,0 days 00:18:46,5.8,"[-23.6027271, -46.6712817]","[-23.5631342, -46.6635465]"
85,UberX,2023-11-18,18:52:00,45 min 46 sec,15.98 km,"R. Inhaúma, Barra Funda - São Paulo - SP, 01139-020, BR","Avenida Doutor Cardoso de Melo, Itaim Bibi - São Paulo - SP, 04548-000, BR",29.96,29.96,49.93,-29.96,19.97,2023-11-18 18:52:00,0 days 00:45:46,15.98,"[-23.5293514, -46.722121]","[-23.5990338, -46.6835209]"
86,Comfort,2023-11-18,00:40:00,22 min 43 sec,8.81 km,"Av. São João, República - São Paulo - SP, 01035-100, BR","Rua Professor Dorival Dias Minhoto, Mandaqui - São Paulo - SP, 02435-090, BR",24.38,24.38,40.63,-24.38,16.25,2023-11-18 00:40:00,0 days 00:22:43,8.81,"[-23.5409032, -46.6428636]","[-23.4811855, -46.6448744]"
87,Comfort,2023-11-18,00:17:00,22 min 5 sec,6.12 km,"R. Aspicuelta, Vila Madalena - São Paulo - SP, 05433-011, BR","R. Maj. Sertório, Vila Buarque - São Paulo - SP, 01222-000, BR",22.97,21.47,38.29,-22.97,15.32,2023-11-18 00:17:00,0 days 00:22:05,6.12,"[-23.5582622, -46.6905965]","[-23.5454173, -46.6479479]"
88,Comfort,2023-11-17,23:30:00,20 min 40 sec,2.12 km,"R. Augusta, Cerqueira César - São Paulo - SP, 01304-001, BR","Av. Paulista, Consolação - São Paulo - SP, 01302-001, BR",15.17,14.84,21.58,-15.17,6.41,2023-11-17 23:30:00,0 days 00:20:40,2.12,"[-23.5552218, -46.6571196]","[-23.5580678, -46.660168]"
89,Comfort,2023-11-17,22:54:00,19 min 33 sec,6.87 km,"Avenida Alcides Sangirardi, Morumbi - São Paulo - SP, 05672-015, BR","R. Da Consolação, Cerqueira César - São Paulo - SP, 01416-001, BR",23.3,19.55,32.89,-23.3,6.3,2023-11-17 22:54:00,0 days 00:19:33,6.87,"[-23.5939628, -46.6947905]","[-23.5604995, -46.6680476]"
90,UberX,2023-11-17,22:23:00,17 min 15 sec,15.07 km,"Ponte do Piqueri, Água Branca - São Paulo - SP, 05095, BR","Rua Bento Frias, Morumbi - São Paulo - SP, 05423-050, BR",17.51,17.51,27.93,-17.51,10.42,2023-11-17 22:23:00,0 days 00:17:15,15.07,"[-23.5094129, -46.705681]","[-23.573563, -46.7025554]"
91,Comfort,2023-11-17,10:03:00,25 min 28 sec,8.88 km,"Avenida Itaboraí, Saúde - Sao Paulo - SP, 04135-000, BR","Rua Renascença, Campo Belo - Sao Paulo - SP, 04612-010, BR",22.63,22.63,37.71,-22.63,15.08,2023-11-17 10:03:00,0 days 00:25:28,8.88,"[-23.6102122, -46.6304365]","[-23.6252823, -46.6625974]"
92,UberX,2023-11-17,09:43:00,12 min 9 sec,2.46 km,"Rua Sabino, Saude - São Paulo - SP, 04127-060, BR","Rua Manoel José, Cursino - São Paulo - SP, 04136-160, BR",9.61,9.57,13.13,-9.61,3.52,2023-11-17 09:43:00,0 days 00:12:09,2.46,"[-23.6007068, -46.6318378]","[-23.6104002, -46.6240974]"
93,UberX,2023-11-17,09:25:00,17 min 14 sec,4.73 km,"Avenida Aratãs, Moema - São Paulo - SP, 04081-002, BR","Rua Juréia, Vila Mariana - São Paulo - SP, 04140-110, BR",14.96,14.96,24.93,-14.96,9.97,2023-11-17 09:25:00,0 days 00:17:14,4.73,"[-23.6100804, -46.662017]","[-23.6024407, -46.6299284]"
94,UberX,2023-11-17,08:47:00,14 min 12 sec,3.60 km,"Rua Princesa Isabel, Campo Belo - São Paulo - SP, 04601-001, BR","Avenida Iraí, Moema - São Paulo - SP, 04082-002, BR",11.97,11.97,19.95,-11.97,7.98,2023-11-17 08:47:00,0 days 00:14:12,3.6,"[-23.6212072, -46.6819562]","[-23.6128574, -46.660415]"
